StartDate,EndDate,ResponseId,Appliances-Score,Interio-Score,Interio-Text,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Interio_label,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,product,price,range,availability,reviews,servicing,brand,experience
13-10-22 23:32,13-10-22 23:42,R_6A94pvOvAAlvjfX,6.0,6.0,Godrej Almirah does not have same space for cloth as custom made in less price,0.433535099,0.542788267,0.02367661,Neutral,Pune,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:31,13-10-22 23:42,R_1g7aEipRbVqIMNF,,,,0.0,0.528188825,0.0,,Kochi,26-30,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:27,13-10-22 23:42,R_10P3bNfkbOIwIXm,,10.0,Because it is very good quality of products and design are available ,0.005076338,0.071391814,0.92353189,Positive,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,positive,,,,,,,
13-10-22 23:34,13-10-22 23:42,R_2y9jnGl8wHtOTqU,10.0,,,0.0,0.528188825,0.0,,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","16-20 years old,Above 20 years old",,,,,,,,,
13-10-22 23:30,13-10-22 23:42,R_1d5pAu6iAVhFfjc,7.0,,,0.0,0.528188825,0.0,,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:31,13-10-22 23:43,R_2uOKMqjMFG38M7w,7.0,,,0.0,0.528188825,0.0,,Pune,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:30,13-10-22 23:43,R_qITIEvtAcgxozrr,,,,0.0,0.528188825,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:36,13-10-22 23:44,R_3hzQDwQ8D1kglQl,8.0,8.0,Thus is the first day of mine is very good and very good at what you do for the busy time for me when we are all set maan v,0.001527342,0.015190682,0.98328203,Positive,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
13-10-22 23:32,13-10-22 23:45,R_2V2Ysh82113bslJ,3.0,7.0,Because we have been using this brand,0.185259298,0.761867404,0.052873284,Neutral,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Car/ Jeep/ Van",Shop or Store Owner,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,neutral,
13-10-22 23:28,13-10-22 23:46,R_1kYcwp3gcBAqBhx,5.0,9.0,I am using this brand and it is good,0.001326348,0.014494148,0.984179556,Positive,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
13-10-22 23:29,13-10-22 23:46,R_31u7FoYvmbvjNri,,5.0,"Godrej is a well known brand in India since many years who are makers of Office furniture, lockers, I ron safes etc.. but I'm not sure Whether kitchen furniture is to the expectations or not.",0.166882128,0.748220861,0.084896997,Neutral,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,neutral,
13-10-22 23:41,13-10-22 23:47,R_2WCpw3yajNsX3md,9.0,9.0,It's a quiet meal at home with my kids,0.017353484,0.670978487,0.311668009,Neutral,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:39,13-10-22 23:47,R_3j1bp6itegRSESK,,10.0,GOOD QUALITY PRODUCT AT BEST PRICE,0.007164634,0.091782562,0.901052833,Positive,Bangalore,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,positive,,,,,,,
13-10-22 23:28,13-10-22 23:47,R_3GfcOYajB8xsKpe,,8.0,Some products are not up to the mark in godrej.it is known for few selected things..i think so,0.753816426,0.234396979,0.011786562,Negative,Hyderabad,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:35,13-10-22 23:48,R_2frGeSTTLnrwxa6,7.0,7.0,Need more advertising and more options and increase showrooms and services ,0.023685606,0.559096038,0.417218357,Neutral,Hyderabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
13-10-22 23:38,13-10-22 23:48,R_sC4eGhj5km2Vqcp,,,,0.0,0.528188825,0.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:33,13-10-22 23:49,R_2xXyJvUVlsjtphS,7.0,,,0.0,0.528188825,0.0,,Pune,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Service (Rural or Urban),5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:38,13-10-22 23:49,R_3Jm9vtzAlIeyMrQ,,8.0,Because of their furniture are very strong and long lasting.,0.002751389,0.076877475,0.920371175,Positive,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,positive,,,,,,,
13-10-22 23:37,13-10-22 23:49,R_WkXNbMe8Dv9IODT,6.0,6.0,Just heard about it and not used much so..,0.392935962,0.561455011,0.04560912,Neutral,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, no kids ",,,,,,,,,,
13-10-22 23:34,13-10-22 23:49,R_3HkpHhfWlSm4k5P,,9.0,Godrej is number one brand in India which is very old brand and can trust easily ,0.007034093,0.210544229,0.782421649,Positive,Bangalore,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,positive,
13-10-22 23:44,13-10-22 23:51,R_31FQ0JJu4Z2mSyp,,,,0.0,0.528188825,0.0,,Hyderabad,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Homemaker (non-gender sensitive),,"Married, with kid(s)","10-15 years old,16-20 years old",,,,,,,,,
13-10-22 23:40,13-10-22 23:51,R_1ml1jKwnyq2U6kU,10.0,9.0,Good,0.060793422,0.329427868,0.609778643,Neutral,Pune,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",Above 20 years old,,,,,,,,,
13-10-22 23:39,13-10-22 23:52,R_8zVXS44SaRKmUmZ,,,,0.0,0.528188825,0.0,,Bangalore,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
13-10-22 23:38,13-10-22 23:53,R_3FOPHkq7Kf685BD,10.0,,,0.0,0.528188825,0.0,,Bangalore,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
13-10-22 23:44,13-10-22 23:53,R_1JDFuFp60NJpljM,10.0,9.0,It's very good and sweet ,0.00194038,0.015406704,0.982652903,Positive,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
13-10-22 23:37,13-10-22 23:54,R_1ezsgGdN63Ywe5v,,,,0.0,0.528188825,0.0,,Hyderabad,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:43,13-10-22 23:54,R_2PvUmfB9ArWmvKb,4.0,,,0.0,0.528188825,0.0,,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:37,13-10-22 23:54,R_bI4aeNMTXtFszYt,7.0,8.0,Quality and quantity are good of this product,0.004246965,0.070695996,0.925057054,Positive,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",Below 10 years old,,positive,,,,,,,
13-10-22 23:43,13-10-22 23:54,R_x3gfDkMGRWlztEB,6.0,,,0.0,0.528188825,0.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
13-10-22 23:32,13-10-22 23:55,R_1He1s4JEmaNYBdK,10.0,,,0.0,0.528188825,0.0,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:48,13-10-22 23:55,R_2VEzwnJ2v0hSqFk,,,,0.0,0.528188825,0.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,10-15 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,,,,,,,,
13-10-22 23:44,13-10-22 23:56,R_1lnH4k4pMXPuSbY,,,,0.0,0.528188825,0.0,,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:37,13-10-22 23:56,R_2w4srID24duE6Q3,10.0,,,0.0,0.528188825,0.0,,Ahmedabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:48,13-10-22 23:57,R_3hFPUoFUkA9rEWh,7.0,,,0.0,0.528188825,0.0,,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:50,13-10-22 23:57,R_1C2NtCVQeJVjWE9,,,,0.0,0.528188825,0.0,,Bangalore,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:48,13-10-22 23:58,R_3OrFbC0ZqUI0l8i,9.0,,,0.0,0.528188825,0.0,,Pune,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:47,13-10-22 23:58,R_3hlrrQxDWMCDnt8,,,,0.0,0.528188825,0.0,,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
13-10-22 23:43,13-10-22 23:58,R_Uud1xjBaPNoTawN,,,,0.0,0.528188825,0.0,,Bangalore,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Other occupations,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:49,13-10-22 23:58,R_XvxouNacWxN4La9,,9.0,it is good,0.004131589,0.027574267,0.968294144,Positive,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:43,13-10-22 23:59,R_Y9pIfVRWtpmV237,10.0,10.0,"Godrej is the best products brand company
I believe that company
",0.002774403,0.02591899,0.971306622,Positive,Hyderabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,positive,
13-10-22 23:39,13-10-22 23:59,R_2sSwl2LZII6IBOA,10.0,10.0,It's a good brand. We can trust this brand,0.001643495,0.035412289,0.962944269,Positive,Kochi,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,positive,
13-10-22 23:49,13-10-22 23:59,R_UrLSCBRThhFUkA9,,,,0.0,0.528188825,0.0,,Bangalore,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",20-25 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
13-10-22 23:50,13-10-22 23:59,R_22End4wrGLV22BK,,,,0.0,0.528188825,0.0,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:52,13-10-22 23:59,R_Z9pDRCTzoLmY35v,,,,0.0,0.528188825,0.0,,Kochi,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Shop or Store Owner,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,,,,,,,,
13-10-22 23:44,13-10-22 23:59,R_30qOgg11lFk7uPw,,10.0,Beacuse it's a very wonderful company which full fill my wishes and most people like it very much I like it very much.,0.001503058,0.010315195,0.98818177,Positive,Bangalore,46-50,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",16-20 years old,,,,,,,,,
13-10-22 23:41,14-10-22 0:00,R_2CjG0SApvrmiZOB,9.0,,,0.0,0.528188825,0.0,,Bangalore,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,,,,,,,,
13-10-22 23:42,14-10-22 0:01,R_UGA0siBeTwVLfuF,,,,0.0,0.528188825,0.0,,Kochi,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,10-15 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,,
13-10-22 23:35,14-10-22 0:01,R_1nYK7V7KKDgOcqD,,10.0,Godrej is very Big brand and i always show the add on tv and others platform and my experiences is very good for godrej,0.001892271,0.047648557,0.950459123,Positive,Ahmedabad,36-40,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,,,,,,,positive,positive
