Unnamed: 0,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume,Appliances-Text_Negative,Appliances-Text_Neutral,Appliances-Text_Positive,Locks-Text_Negative,Locks-Text_Neutral,Locks-Text_Positive,Interio-Text_Negative,Interio-Text_Neutral,Interio-Text_Positive,Security-Text_Negative,Security-Text_Neutral,Security-Text_Positive,Appliances_label,Locks_label,Interio_label,Security_label
72,06-10-22 1:27,06-10-22 1:36,R_2yqklpZhnUnVkcE,,,10,Its a best brand in locking system,,,10,Its a best brand in security lock system,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.005031526,0.102767572,0.892200947,0,0.528188825,0,0.004725695,0.111259572,0.884014785,,Positive,,Positive
73,06-10-22 1:33,06-10-22 1:40,R_1eRvEsjqQgns0ME,,,7,Good ,8,Good ,,,New Delhi NCR,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.027388943,0.235788778,0.736822248,0.027388943,0.235788778,0.736822248,0,0.528188825,0,,Positive,Positive,
74,06-10-22 1:33,06-10-22 1:40,R_2RPsS3KmWwV6sif,10,I like the quality of their products.,,,10,I like the quality of their products ,,,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.004704957,0.052797008,0.942498088,0,0.528188825,0,0.004817498,0.054609455,0.940573037,0,0.528188825,0,Positive,,Positive,
75,06-10-22 1:30,06-10-22 1:43,R_SUE9iWVm6j6qiat,10,Since childhood my life revolves around godrej brand products n every indian household is dependent on this brand n fortunately it's international brand now,,,,,10,It's a very terribly popular brand infact always chosen on priority ,Mumbai,26-30,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Refrigerator,Washing machine,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.023681963,0.415510923,0.560807109,0,0.528188825,0,0,0.528188825,0,0.114182361,0.321193785,0.564623892,Neutral,,,Neutral
76,06-10-22 1:33,06-10-22 1:44,R_3M40qmhxGyIkA3m,9,ITS NOT THAT PREMIUM.,,,,,,,Lucknow,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,0.591566801,0.366997272,0.041435935,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Neutral,,,
77,06-10-22 1:33,06-10-22 1:44,R_3dXMfj9RyTnFt0o,,,,,10,The brand name is good enough,9,The brand name is good enough,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0.011578239,0.149733335,0.838688433,0.011578239,0.149733335,0.838688433,,,Positive,Positive
78,06-10-22 1:33,06-10-22 1:46,R_BQg5NXPjulyWarv,,,,,,,9,It is one of the best liked by me,Mumbai,18-21,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Married, no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0.001557499,0.018664148,0.979778409,,,,Positive
79,06-10-22 1:42,06-10-22 1:47,R_1OjJaWPEULAmF4t,,,,,,,,,Mumbai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
80,06-10-22 1:33,06-10-22 1:47,R_C4bTnfph1SYZkqd,,,10,Goodrej is trusted brand and popularity in my country is more than other brands and the locks are very strong as I know ,8,Godrej is well known brand in India and furniture is also good quality ,,,Pune,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.003213213,0.11449752,0.88228929,0.003645117,0.114543811,0.881811082,0,0.528188825,0,,Positive,Positive,
81,06-10-22 1:35,06-10-22 1:49,R_4GymAkYDr5b1sAh,10,Well designed good qulity nice looks easy to use ,,,,,,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,0.004908161,0.040376023,0.954715848,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Positive,,,
82,06-10-22 1:34,06-10-22 1:49,R_21nvOH32OjOGiSJ,10,quality of product is good,,,,,10,godrej is more security than another brand,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,0.006139328,0.06261868,0.93124193,0,0.528188825,0,0,0.528188825,0,0.143717885,0.713460445,0.142821685,Positive,,,Neutral
83,06-10-22 1:34,06-10-22 1:50,R_3QRaiaFF9lQSkVe,7,,,,7,,,,Chennai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
84,06-10-22 1:44,06-10-22 1:50,R_3J3fjiggLwd1KFy,8,Good tho,,,,,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0.014910372,0.231134072,0.753955603,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,Positive,,,
85,06-10-22 1:33,06-10-22 1:50,R_3nVmdTrrXAqihLk,9,This is best products brand experience with me ,,,,,9,this brand is best based on exprience with me ,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.002579485,0.035931382,0.961489141,0,0.528188825,0,0,0.528188825,0,0.003857066,0.11135,0.884792864,Positive,,,Positive
86,06-10-22 1:34,06-10-22 1:51,R_RJoLdlgCKl4DUIh,9,Because godrej is trusted and valuable brand it's provoid best products,,,8,Godrej deserve this score because it's provoid best products and services ,,,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Shop or Store Owner,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,,0.003721501,0.091568917,0.904709518,0,0.528188825,0,0.006990832,0.096370377,0.896638751,0,0.528188825,0,Positive,,Positive,
87,06-10-22 1:34,06-10-22 1:52,R_cOMW5UYDGbVsTCx,8,It's very reliable and efficient ,,,,,9,It's very reliable and trustworthy ,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",10-15 years old,,0.0041409,0.082151994,0.913707137,0,0.528188825,0,0,0.528188825,0,0.004247704,0.106495649,0.889256656,Positive,,,Positive
88,06-10-22 1:42,06-10-22 1:52,R_11iNiQsBPuAyKTy,,,10,very safe and secure with digital and biometric lock-in,,,10,very difficult to break in the combination security code,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.004857576,0.220303282,0.774839163,0,0.528188825,0,0.513233542,0.454589307,0.032177195,,Positive,,Neutral
89,06-10-22 1:46,06-10-22 1:52,R_30qpqBqNshiTXLG,,,,,,,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
90,06-10-22 1:33,06-10-22 1:53,R_2v5HQZzQBxxXOuC,,,,,10,,,,Kolkata,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Student,,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
91,06-10-22 1:40,06-10-22 1:53,R_1BSkmwFdNjr6Yb7,10,Because I like its products and services so badly ,,,9,Because I have used it's products and according to me these offer best services ,,,Bangalore,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,0.184851199,0.308516085,0.506632686,0,0.528188825,0,0.003998978,0.077919126,0.91808188,0,0.528188825,0,Neutral,,Positive,
92,06-10-22 1:48,06-10-22 1:54,R_2bWyOTGKTjB3GO5,,,,,,,,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,20-25 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
93,06-10-22 1:45,06-10-22 1:54,R_1i2TX5w6Zmy94HQ,,,,,9,It is a perfect brand.. It's products are of amazing quality.,8,It is a perfect brand.,Mumbai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0,0.528188825,0,0.001684551,0.012780849,0.985534549,0.005784365,0.0607794,0.933436275,,,Positive,Positive
94,06-10-22 1:48,06-10-22 1:54,R_3s0mdtZ3n64dJxJ,,,,,,,,,Ahmedabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Importer or Trader,Below 5 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
95,06-10-22 1:39,06-10-22 1:55,R_24iP9aiMZu2yWCV,5,Godrej is best and friendly brand ,6,Godrej is brand and famous company ,,,,,Mumbai,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0.003924263,0.101322055,0.894753635,0.023854531,0.458051652,0.518093824,0,0.528188825,0,0,0.528188825,0,Positive,Neutral,,
96,06-10-22 1:46,06-10-22 1:55,R_5p6CmoJFYEK8qwV,,,,,,,,,Mumbai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
97,06-10-22 1:48,06-10-22 1:55,R_3jcd1kjVTjjRu2d,,,10,,,,,,Lucknow,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, with kid(s)",Above 20 years old,,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,0,0.528188825,0,,,,
98,06-10-22 1:41,06-10-22 1:55,R_1IK5GhtEEU0a6Op,,,10,Because it's very nice brand. I like it very much. ,,,10,Because it's a very good company. ,Lucknow,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.001592408,0.012452778,0.985954821,0,0.528188825,0,0.006247185,0.066542342,0.92721051,,Positive,,Positive
99,06-10-22 1:44,06-10-22 1:55,R_V3ApepQcClTFjG1,,,,,8,I like that brand because it gives very good quality products,10,It's quality is very good and design is excellent,Hyderabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Student,,"Married, no kids ",,,0,0.528188825,0,0,0.528188825,0,0.002082242,0.016218677,0.981699109,0.001978618,0.014855796,0.983165622,,,Positive,Positive
100,06-10-22 1:47,06-10-22 1:56,R_1N38zW7rocGReNx,0,Godrej is not have good reviews and features,,,5,Godrej is not have good features and stores,,,Kolkata,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, no kids ",,,0.601770461,0.368546307,0.029683167,0,0.528188825,0,0.585514903,0.37700066,0.037484385,0,0.528188825,0,Negative,,Neutral,
101,06-10-22 1:51,06-10-22 1:56,R_3JaONBlzT0vwe7S,,,10,Very trustable brand really,10,Really very good brand ,,,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0.004462774,0.091819659,0.903717518,0.004198803,0.053299643,0.942501545,0,0.528188825,0,,Positive,Positive,
102,06-10-22 1:43,06-10-22 1:57,R_1LbaCvE9YUrWq9V,,,10,Its a quality product and also trust for home security,10,Its quality is very good,,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.00611349,0.130187541,0.863698959,0.003203285,0.03635671,0.96044004,0,0.528188825,0,,Positive,Positive,
103,06-10-22 1:48,06-10-22 1:57,R_2wHqp96vyqkAPra,,,,,10,Quality assurance ,10,Good quality ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,,0,0.528188825,0,0,0.528188825,0,0.117234357,0.691468716,0.191296905,0.021729874,0.266707003,0.71156317,,,Neutral,Positive
104,06-10-22 1:47,06-10-22 1:58,R_2OTrhwDv53x3QQR,,,,,9,it has different types of products and has very good models,,,Hyderabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0.003459117,0.073714487,0.92282635,0,0.528188825,0,,,Positive,
105,06-10-22 1:49,06-10-22 1:59,R_zdLDLPnisr2KsIp,,,10,I almost used 15 years i like the product and safe,10,I like the products because it's safe and secure ,,,Bangalore,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,0,0.528188825,0,0.007531299,0.106692329,0.885776401,0.00412086,0.061344009,0.934535146,0,0.528188825,0,,Positive,Positive,
106,06-10-22 1:34,06-10-22 2:00,R_2ROFaLzaPJMcRSZ,,,,,10,"Because i know very well about Godrej.
",10,Because i know about Godrej & Boyce/ Godrej very well and currently i am using Godrej at home so i give this score.,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,,0,0.528188825,0,0,0.528188825,0,0.047014725,0.698958457,0.25402683,0.009916913,0.536224186,0.453858882,,,Neutral,Neutral
107,06-10-22 1:46,06-10-22 2:00,R_3nvE6KbmZD41nLb,7,Iit is not convinent to me technology is very poor it not innovating,,,10,Their products was very good and long lasting and modern,,,Kochi,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,0.926800132,0.068532586,0.004667227,0,0.528188825,0,0.001399146,0.015495276,0.9831056,0,0.528188825,0,Negative,,Positive,
