Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,score,text,score1,text.1,score2,text.2,score3,text.3,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,text_Negative,text_Neutral,text_Positive,text.1_Negative,text.1_Neutral,text.1_Positive,text.2_Negative,text.2_Neutral,text.2_Positive,text.3_Negative,text.3_Neutral,text.3_Positive,label,label1,label2,label3
216.0,06-10-22 9:42,06-10-22 9:50,R_1Hir5VVigPS7hI7,,,,Very nice and premium products,,,,Digital safe pro locker,Kolkata,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.002688407,0.026707206,0.97060442,0.002688407,0.026707206,0.97060442,0.002688407,0.026707206,0.97060442,  ,  ,  ,  
217.0,06-10-22 9:43,06-10-22 9:50,R_3KBbZmeOB5Nwb9t,6.0,It has average durability ,6.0,,6.0,Other brands have more better products and options ,6.0,,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.63418901,0.333474249,0.032336738,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
218.0,06-10-22 9:29,06-10-22 9:50,R_pxXIeOd52V9ozGp,7.0,Had experience with that. ,7.0,,7.0,Because of experience I had with it.,7.0,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.351349235,0.611568272,0.037082493,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
219.0,06-10-22 9:40,06-10-22 9:51,R_RqTj2o5uM2MvWfL,8.0,8,8.0,,8.0,,8.0,10,Chennai,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Homemaker (non-gender sensitive),,"Married, with kid(s)",10-15 years old,,Homemaker (non-gender sensitive),0.23427926,0.493488401,0.272232264,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
220.0,06-10-22 9:30,06-10-22 9:52,R_2lvkzd6DOGXASXf,,Because it had wide range of home appliances that had good quality.,,,,Because it is a big brand with exclusive items with affordable price and customer taste.,,,Mumbai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,,Business owner or Industrialist with 1-49 employees,0.006349423,0.137172222,0.856478393,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
221.0,06-10-22 9:22,06-10-22 9:52,R_1EcdyTtmrBWwtzC,7.0,It is very good quality ,7.0,,7.0,,7.0,It's very good quality.,Hyderabad,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,30-35 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.00521469,0.053777538,0.941007733,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Promoter,Detractor,Detractor,Detractor
222.0,06-10-22 9:43,06-10-22 9:53,R_271zQRSz3AZFcBI,,,,Trusted brand ,,,,It is very ,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.042780418,0.684995055,0.272224516,0.042780418,0.684995055,0.272224516,0.042780418,0.684995055,0.272224516,  ,  ,  ,  
223.0,06-10-22 9:46,06-10-22 9:54,R_129MbKv522ychlI,,,,,,EXCELLENT,,GOOD,Kochi,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Business owner or Industrialist with 1-49 employees,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Business owner or Industrialist with 1-49 employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
224.0,06-10-22 9:45,06-10-22 9:54,R_eb8GETB7d4qA3fj,9.0,Because of godrej is allways a good brand ,9.0,,9.0,,9.0,,Kolkata,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Shop or Store Owner,0.003524295,0.085936084,0.910539687,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Promoter,Revised Detractor,Revised Detractor,Revised Detractor
225.0,06-10-22 9:48,06-10-22 9:55,R_D30aZRh30kf3NIZ,,,,,,Quality,,Type of products,Kochi,31-35,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 1-49 employees,20-25 Lacs,"Single (includes divorced/ widowed), with kid(s)",16-20 years old,,Business owner or Industrialist with 1-49 employees,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
226.0,06-10-22 9:46,06-10-22 9:55,R_33lREoNpPeuz1IP,,Good brand ,,,,,,Reputed branded products ,Kolkata,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.015908513,0.220144168,0.763947368,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
227.0,06-10-22 9:36,06-10-22 9:55,R_11gUzPqB4FMvCbO,,,,,,Godrej is the trusted brand,,Godrej is the most trusted brand that i can recommend to others,Mumbai,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
228.0,06-10-22 9:36,06-10-22 9:56,R_3ENnfZzmIrgGsf7,,,,It has excellent services and reliable products,,,,Because it has best services and excellent products,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.002960789,0.031868596,0.965170681,0.002960789,0.031868596,0.965170681,0.002960789,0.031868596,0.965170681,  ,  ,  ,  
229.0,06-10-22 9:24,06-10-22 9:57,R_1FtTwD7kEBu89ne,8.0,I love godrej,8.0,I love it that's why,8.0,,8.0,,Kolkata,41-45,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",10-15 years old,,Executive-Middle/ Senior management,0.00383675,0.028117081,0.968046188,0.005078708,0.025668491,0.969252825,0.005078708,0.025668491,0.969252825,0.005078708,0.025668491,0.969252825,Promoter,Promoter,Promoter,Promoter
230.0,06-10-22 9:45,06-10-22 9:57,R_31BjgKflCoZdQVF,7.0,Good products  but improve some features ,7.0,,7.0,Need improve their shopping sites and shops,7.0,,Hyderabad,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",,Executive-Middle/ Senior management,0.025071045,0.272493094,0.702435851,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Promoter,Detractor,Detractor,Detractor
231.0,06-10-22 9:37,06-10-22 9:57,R_1LNmQj5AxInq7pN,,,,,,best and reliable products,,Best brand name in this product list,New Delhi NCR,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
232.0,06-10-22 9:45,06-10-22 9:57,R_tKEgs2B4sI4ftbr,,Because his facilities is very good ,,,,,,Because his facilities is very good and ,Lucknow,22-25,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Service (Rural or Urban),5-10 Lacs,"Married, no kids ",,,Service (Rural or Urban),0.005619913,0.074523754,0.919856369,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
233.0,06-10-22 9:53,06-10-22 9:58,R_1LZg0kivfVrqMXc,7.0,Good quality products at affordable prices ,7.0,,7.0,,7.0,Good quality products at affordable prices ,Bangalore,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.007247132,0.121209837,0.87154305,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Promoter,Detractor,Detractor,Detractor
234.0,06-10-22 9:44,06-10-22 9:58,R_xABvtatO41BJ7DH,,,,,,100,,100,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
235.0,06-10-22 9:52,06-10-22 9:58,R_24I9UoP5aaNJXIH,,,,,,,,,Chennai,41-45,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",16-20 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
236.0,06-10-22 9:50,06-10-22 9:58,R_3si9T6UZY9lItp2,,,,Others ,,Others ,,,Hyderabad,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Service (Rural or Urban),30-35 Lacs,"Single (includes divorced/ widowed), no kids ",,,Service (Rural or Urban),0.239502162,0.528188825,0.232308999,0.172467485,0.638076425,0.18945612,0.172467485,0.638076425,0.18945612,0.172467485,0.638076425,0.18945612,  ,  ,  ,  
237.0,06-10-22 9:49,06-10-22 9:58,R_W24QOlAQ8ymPS8N,,,,,,It is very reliable,,,New Delhi NCR,18-21,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Refrigerator,Washing machine,Personal computer/ Laptop",Student,,"Single (includes divorced/ widowed), no kids ",,,Student,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
238.0,06-10-22 9:48,06-10-22 9:59,R_1Kx3LcuJpsmTOFd,9.0,Made in India and a lot of fault easy to solve,9.0,,9.0,,9.0,,Chennai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.239674434,0.523527384,0.236798152,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
239.0,06-10-22 9:46,06-10-22 9:59,R_3fZbX4lBR27FH0l,,,,,,Good product ,,,Mumbai,36-40,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Shop or Store Owner,10-15 Lacs,"Married, no kids ",,,Shop or Store Owner,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
240.0,06-10-22 9:11,06-10-22 9:59,R_1lz2RX4UePlQyFz,,,,5,,8,,,Hyderabad,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,Above 35 Lacs,"Married, no kids ",,,Executive-Junior/ Supervisory,0.239502162,0.528188825,0.232308999,0.22241132,0.501254618,0.276334107,0.22241132,0.501254618,0.276334107,0.22241132,0.501254618,0.276334107,  ,  ,  ,  
241.0,06-10-22 9:49,06-10-22 9:59,R_Y4RpHHzMhtkxPk5,9.0,I don't know using this brand iam heard I will give 5 stars,9.0,,9.0,,9.0,,Hyderabad,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,,Executive-Junior/ Supervisory,0.109118305,0.622743309,0.268138468,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Revised Detractor,Revised Detractor,Revised Detractor,Revised Detractor
242.0,06-10-22 9:54,06-10-22 10:00,R_2uIK6igNfKzxhZX,,,,,,,,I think the quality of the product is very good and durable,Mumbai,18-21,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,,Student,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
243.0,06-10-22 9:47,06-10-22 10:00,R_XTeIi40W3vheyqJ,6.0,Because I didn't like the brand as compared to others as I have a washing machine of same brand which often malfunctions.,6.0,,6.0,,6.0,Because I am using this brand and this is not upto my expectations.,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.94820112,0.049410712,0.002388149,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
244.0,06-10-22 9:46,06-10-22 10:00,R_71XhLr6VtgVNxG9,,,,They are the main trendsetters and they have the market at large.,,"At present, there are many more companies that are being more innovative than Godrej",,,Bangalore,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",16-20 years old,,Executive-Middle/ Senior management,0.239502162,0.528188825,0.232308999,0.015645517,0.699282944,0.285071492,0.015645517,0.699282944,0.285071492,0.015645517,0.699282944,0.285071492,  ,  ,  ,  
245.0,06-10-22 9:50,06-10-22 10:00,R_2919PLtGMtj5fcU,,,,,,,,Godrej and Boyce is a good freeze machine company in india. ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,,"Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,  ,  ,  ,  
246.0,06-10-22 9:44,06-10-22 10:00,R_2Bm8qtaJv9lJi6x,5.0,Because I never bought something from Godrej. ,5.0,,5.0,I likely to purchase from Godrej. ,5.0,,Ahmedabad,18-21,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,,Executive-Middle/ Senior management,0.647826016,0.331736386,0.020437665,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,0.239502162,0.528188825,0.232308999,Detractor,Detractor,Detractor,Detractor
