,StartDate,EndDate,ResponseId,Appliances-Score,Appliances-Text,Locks-Score,Locks-Text,Interio-Score,Interio-Text,Security-Score,Security-Text,City,Age,Gender,Education,NCCS categorization,Occupation,Household Income,Marrital Status,Household Ages,Household Volume
56,05-10-22 9:35,05-10-22 9:46,R_1q84mTAf1qBb91z,8,It is trustworthy brand and it is in market for longer time,,,8,It is in the market for longer time and it is reliable and quite affordable ,,,Pune,36-40,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
57,05-10-22 9:39,05-10-22 9:46,R_3HA1LZW71rojDTH,9,Its worth,,,10,Worth it,,,Mumbai,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",Below 10 years old,
58,05-10-22 9:33,05-10-22 9:47,R_3EbaZtAc1Eegt9m,,,,,5,Good,9,Good ,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,
59,05-10-22 9:40,05-10-22 9:47,R_3fIDqjV2AepoWOz,,,8,Better Products.,,,7,Great Products.,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",
60,05-10-22 9:35,05-10-22 9:47,R_3L6blnBD7X6GSQ1,6,I'm not interested in that brand ,8,Nothing special about that brand ,,,,,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,25-30 Lacs,"Married, with kid(s)","10-15 years old,16-20 years old",
61,05-10-22 9:41,05-10-22 9:48,R_3oX5NykP9fmgt6b,,,,,9,Godrej is old and reputated brand,,,Mumbai,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,
62,05-10-22 9:39,05-10-22 9:48,R_1QxRfklSrjynJpW,,,,,9,They have high qualitu products and all system is transparwnt and global level,10,Again Thry have higher standard of Quality and all. They are also amongst the most trustworthy ones going on,New Delhi NCR,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, no kids ",,
63,05-10-22 9:41,05-10-22 9:49,R_3qakvSdoFloxWUz,,,,,,,9,its the leader,New Delhi NCR,46-50,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",10-15 Lacs,"Married, with kid(s)",16-20 years old,
64,05-10-22 9:42,05-10-22 9:49,R_3hltbDir3mA9i4Z,,,5,It is not good,4,It is good,,,New Delhi NCR,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",25-30 Lacs,"Single (includes divorced/ widowed), with kid(s)",Above 20 years old,
65,05-10-22 9:33,05-10-22 9:49,R_xsISHoKx0gtM6DD,,,10,Top brand ,8,Top brand ,,,Bangalore,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,Above 35 Lacs,"Single (includes divorced/ widowed), no kids ",,
66,05-10-22 9:33,05-10-22 9:50,R_6LjM4UtXnOCGtFf,,,10,Easy to install security solutions ,,,10,Very good product and performance also good ,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,
67,05-10-22 9:43,05-10-22 9:52,R_3oGDkAJAHczmmWI,,,7,Because I use the product of this company and find out standing performance ,,,10,Because I use the product of this company and find out standing performance ,New Delhi NCR,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Importer or Trader,25-30 Lacs,"Married, with kid(s)",10-15 years old,
68,05-10-22 9:38,05-10-22 9:52,R_2wylJ6TPHhIcvyF,,,10,It is very strong and safe product ,,,10,It is very strong and effective ,Lucknow,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
69,05-10-22 9:49,05-10-22 9:55,R_0MXae7lYPl47JM5,,,10,I like the quality ,,,10,I like it's products ,Mumbai,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",10-15 years old,
70,05-10-22 9:46,05-10-22 10:00,R_eD9JqD2FXnz8MCZ,,,9,I like their quality but sometime it's create problem,,,9,I like their design and quality.,New Delhi NCR,26-30,Female,Graduation/ Post Graduation: Professional,"Electricity connection,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Executive-Middle/ Senior management,25-30 Lacs,"Single (includes divorced/ widowed), no kids ",,
71,05-10-22 9:42,05-10-22 10:03,R_3qBur6UqMimP68a,,,10,BECAUSE I AM USING IT. ITS NICE LOCKS,,,10,BECAUSE I AM USING IT ,Hyderabad,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
72,06-10-22 1:27,06-10-22 1:36,R_2yqklpZhnUnVkcE,,,10,Its a best brand in locking system,,,10,Its a best brand in security lock system,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,
73,06-10-22 1:33,06-10-22 1:40,R_1eRvEsjqQgns0ME,,,7,Good ,8,Good ,,,New Delhi NCR,41-45,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
74,06-10-22 1:33,06-10-22 1:40,R_2RPsS3KmWwV6sif,10,I like the quality of their products.,,,10,I like the quality of their products ,,,Hyderabad,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Single (includes divorced/ widowed), no kids ",,
75,06-10-22 1:30,06-10-22 1:43,R_SUE9iWVm6j6qiat,10,Since childhood my life revolves around godrej brand products n every indian household is dependent on this brand n fortunately it's international brand now,,,,,10,It's a very terribly popular brand infact always chosen on priority ,Mumbai,26-30,Female,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Refrigerator,Washing machine,Air Conditioner","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
76,06-10-22 1:33,06-10-22 1:44,R_3M40qmhxGyIkA3m,9,ITS NOT THAT PREMIUM.,,,,,,,Lucknow,41-45,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
77,06-10-22 1:33,06-10-22 1:44,R_3dXMfj9RyTnFt0o,,,,,10,The brand name is good enough,9,The brand name is good enough,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
78,06-10-22 1:33,06-10-22 1:46,R_BQg5NXPjulyWarv,,,,,,,9,It is one of the best liked by me,Mumbai,18-21,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Shop or Store Owner,5-10 Lacs,"Married, no kids ",,
79,06-10-22 1:42,06-10-22 1:47,R_1OjJaWPEULAmF4t,,,,,,,,,Mumbai,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,Above 35 Lacs,"Married, with kid(s)",Below 10 years old,
80,06-10-22 1:33,06-10-22 1:47,R_C4bTnfph1SYZkqd,,,10,Goodrej is trusted brand and popularity in my country is more than other brands and the locks are very strong as I know ,8,Godrej is well known brand in India and furniture is also good quality ,,,Pune,18-21,Male,Some College (Incl Diploma) but not Grad ,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
81,06-10-22 1:35,06-10-22 1:49,R_4GymAkYDr5b1sAh,10,Well designed good qulity nice looks easy to use ,,,,,,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Air Conditioner",Executive-Middle/ Senior management,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
82,06-10-22 1:34,06-10-22 1:49,R_21nvOH32OjOGiSJ,10,quality of product is good,,,,,10,godrej is more security than another brand,Chennai,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)","Below 10 years old,10-15 years old",
83,06-10-22 1:34,06-10-22 1:50,R_3QRaiaFF9lQSkVe,7,,,,7,,,,Chennai,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Personal computer/ Laptop",Executive-Junior/ Supervisory,Below 5 Lacs,"Single (includes divorced/ widowed), no kids ",,
84,06-10-22 1:44,06-10-22 1:50,R_3J3fjiggLwd1KFy,8,Good tho,,,,,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
85,06-10-22 1:33,06-10-22 1:50,R_3nVmdTrrXAqihLk,9,This is best products brand experience with me ,,,,,9,this brand is best based on exprience with me ,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
86,06-10-22 1:34,06-10-22 1:51,R_RJoLdlgCKl4DUIh,9,Because godrej is trusted and valuable brand it's provoid best products,,,8,Godrej deserve this score because it's provoid best products and services ,,,Lucknow,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Shop or Store Owner,Below 5 Lacs,"Married, with kid(s)",Below 10 years old,
87,06-10-22 1:34,06-10-22 1:52,R_cOMW5UYDGbVsTCx,8,It's very reliable and efficient ,,,,,9,It's very reliable and trustworthy ,Bangalore,36-40,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van","Self-employed profession. Eg: Doctor, Lawyer, Chartered Accountant",5-10 Lacs,"Married, with kid(s)",10-15 years old,
88,06-10-22 1:42,06-10-22 1:52,R_11iNiQsBPuAyKTy,,,10,very safe and secure with digital and biometric lock-in,,,10,very difficult to break in the combination security code,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
89,06-10-22 1:46,06-10-22 1:52,R_30qpqBqNshiTXLG,,,,,,,,,New Delhi NCR,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Married, no kids ",,
90,06-10-22 1:33,06-10-22 1:53,R_2v5HQZzQBxxXOuC,,,,,10,,,,Kolkata,18-21,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Student,,"Single (includes divorced/ widowed), no kids ",,
91,06-10-22 1:40,06-10-22 1:53,R_1BSkmwFdNjr6Yb7,10,Because I like its products and services so badly ,,,9,Because I have used it's products and according to me these offer best services ,,,Bangalore,22-25,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Student,,"Single (includes divorced/ widowed), no kids ",,
92,06-10-22 1:48,06-10-22 1:54,R_2bWyOTGKTjB3GO5,,,,,,,,,Mumbai,26-30,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van",Shop or Store Owner,20-25 Lacs,"Married, with kid(s)",10-15 years old,
93,06-10-22 1:45,06-10-22 1:54,R_1i2TX5w6Zmy94HQ,,,,,9,It is a perfect brand.. It's products are of amazing quality.,8,It is a perfect brand.,Mumbai,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Executive-Middle/ Senior management,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
94,06-10-22 1:48,06-10-22 1:54,R_3s0mdtZ3n64dJxJ,,,,,,,,,Ahmedabad,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Importer or Trader,Below 5 Lacs,"Married, with kid(s)",10-15 years old,
95,06-10-22 1:39,06-10-22 1:55,R_24iP9aiMZu2yWCV,5,Godrej is best and friendly brand ,6,Godrej is brand and famous company ,,,,,Mumbai,26-30,Male,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Other occupations,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
96,06-10-22 1:46,06-10-22 1:55,R_5p6CmoJFYEK8qwV,,,,,,,,,Mumbai,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Junior/ Supervisory,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
97,06-10-22 1:48,06-10-22 1:55,R_3jcd1kjVTjjRu2d,,,10,,,,,,Lucknow,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Business owner or Industrialist with 1-49 employees,10-15 Lacs,"Married, with kid(s)",Above 20 years old,
98,06-10-22 1:41,06-10-22 1:55,R_1IK5GhtEEU0a6Op,,,10,Because it's very nice brand. I like it very much. ,,,10,Because it's a very good company. ,Lucknow,31-35,Female,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,20-25 Lacs,"Married, with kid(s)",Below 10 years old,
99,06-10-22 1:44,06-10-22 1:55,R_V3ApepQcClTFjG1,,,,,8,I like that brand because it gives very good quality products,10,It's quality is very good and design is excellent,Hyderabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator",Student,,"Married, no kids ",,
100,06-10-22 1:47,06-10-22 1:56,R_1N38zW7rocGReNx,0,Godrej is not have good reviews and features,,,5,Godrej is not have good features and stores,,,Kolkata,22-25,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, no kids ",,
101,06-10-22 1:51,06-10-22 1:56,R_3JaONBlzT0vwe7S,,,10,Very trustable brand really,10,Really very good brand ,,,Kolkata,36-40,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,5-10 Lacs,"Single (includes divorced/ widowed), no kids ",,
102,06-10-22 1:43,06-10-22 1:57,R_1LbaCvE9YUrWq9V,,,10,Its a quality product and also trust for home security,10,Its quality is very good,,,Kolkata,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,10-15 Lacs,"Married, with kid(s)",Below 10 years old,
103,06-10-22 1:48,06-10-22 1:57,R_2wHqp96vyqkAPra,,,,,10,Quality assurance ,10,Good quality ,New Delhi NCR,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,25-30 Lacs,"Married, with kid(s)",10-15 years old,
104,06-10-22 1:47,06-10-22 1:58,R_2OTrhwDv53x3QQR,,,,,9,it has different types of products and has very good models,,,Hyderabad,22-25,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,
105,06-10-22 1:49,06-10-22 1:59,R_zdLDLPnisr2KsIp,,,10,I almost used 15 years i like the product and safe,10,I like the products because it's safe and secure ,,,Bangalore,22-25,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Business owner or Industrialist with 50 or more employees,15-20 Lacs,"Married, with kid(s)",Below 10 years old,
106,06-10-22 1:34,06-10-22 2:00,R_2ROFaLzaPJMcRSZ,,,,,10,"Because i know very well about Godrej.
",10,Because i know about Godrej & Boyce/ Godrej very well and currently i am using Godrej at home so i give this score.,Bangalore,26-30,Male,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Executive-Middle/ Senior management,15-20 Lacs,"Single (includes divorced/ widowed), no kids ",,
107,06-10-22 1:46,06-10-22 2:00,R_3nvE6KbmZD41nLb,7,Iit is not convinent to me technology is very poor it not innovating,,,10,Their products was very good and long lasting and modern,,,Kochi,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop,Car/ Jeep/ Van,Air Conditioner",Other occupations,5-10 Lacs,"Married, with kid(s)",Below 10 years old,
108,06-10-22 1:49,06-10-22 2:01,R_2S78P6MaDjh52xz,,,,,,,,,Bangalore,31-35,Female,Graduation/ Post Graduation: General,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine,Personal computer/ Laptop",Executive-Junior/ Supervisory,5-10 Lacs,"Married, no kids ",,
109,06-10-22 1:45,06-10-22 2:01,R_24BmOL9180RoPSK,8,Product working good condition,,,,,,,Hyderabad,31-35,Female,SSC / HSC,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Washing machine",Not working,,"Married, with kid(s)",10-15 years old,
110,06-10-22 1:45,06-10-22 2:04,R_2xKMoObKLOUPl8f,5,Because i can not see any advertisiment and anybody can not talk for this brand,,,,,10,Because the popularity for lockers this brand is very famous ,Bangalore,31-35,Male,Graduation/ Post Graduation: Professional,"Electricity connection,Ceiling Fan,LPG Stove/ Gas Connection,Two-Wheeler,Colour TV,Refrigerator,Personal computer/ Laptop",Service (Rural or Urban),5-10 Lacs,"Married, with kid(s)",Below 10 years old,
